Unnamed: 0,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna_left,published,divisa,region,grid_id,x_utm,y_utm,comuna_right,zona_utm,crs_epsg,fecha_creacion,procesado,dist_educacion_basica_m,dist_educacion_superior_m,dist_educacion_parvularia_m,dist_salud_m,dist_salud_clinicas_m,dist_transporte_metro_m,dist_transporte_carga_m,dist_seguridad_pdi_m,dist_seguridad_cuarteles_m,dist_seguridad_bomberos_m,dist_areas_verdes_m,dist_ocio_m,dist_turismo_m,dist_servicios_publicos_m,dist_servicios_sernam_m,dist_comercio_m,dist_puntos_interes_m,dist_educacion_min_m,dist_salud_min_m,dist_seguridad_min_m,dist_transporte_min_m,distancias_calculadas,fecha_distancias,dens_educacion_300m_km2,dens_educacion_600m_km2,dens_educacion_1000m_km2,dens_salud_300m_km2,dens_salud_600m_km2,dens_salud_1000m_km2,dens_comercio_300m_km2,dens_comercio_600m_km2,dens_comercio_1000m_km2,dens_seguridad_300m_km2,dens_seguridad_600m_km2,dens_seguridad_1000m_km2,dens_transporte_300m_km2,dens_transporte_600m_km2,dens_transporte_1000m_km2,dens_recreacion_300m_km2,dens_recreacion_600m_km2,dens_recreacion_1000m_km2,dens_total_300m_km2,dens_total_600m_km2,dens_total_1000m_km2,diversidad_servicios_300m,diversidad_servicios_600m,diversidad_servicios_1000m,dens_norm_educacion_300m_km2,dens_norm_educacion_600m_km2,dens_norm_educacion_1000m_km2,dens_norm_salud_300m_km2,dens_norm_salud_600m_km2,dens_norm_salud_1000m_km2,dens_norm_comercio_300m_km2,dens_norm_comercio_600m_km2,dens_norm_comercio_1000m_km2,dens_norm_seguridad_300m_km2,dens_norm_seguridad_600m_km2,dens_norm_seguridad_1000m_km2,dens_norm_transporte_300m_km2,dens_norm_transporte_600m_km2,dens_norm_transporte_1000m_km2,dens_norm_recreacion_300m_km2,dens_norm_recreacion_600m_km2,dens_norm_recreacion_1000m_km2,dens_norm_total_300m_km2,dens_norm_total_600m_km2,dens_norm_total_1000m_km2,div_norm_servicios_300m,div_norm_servicios_600m,div_norm_servicios_1000m,densidades_calculadas,fecha_densidades,dist_to_grid
283,284,https://www.portalinmobiliario.com/mlc-1304460261-edificio-nicasio-retamales-vista-oriente-piso-20-_jm#position=37&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio nicasio retamales- vista oriente piso 20,380000.0,"nicasio retamales 1 - 300, universidad de santiago, estación central",4532.0,39.0,534.0,3,2,1,,3,,60000.0,,,25,13,20,442539,2023-02-11 00:00:00.000000,publicado hace 11 días por assetplan chile,-33.455524,-70.68869,Estación central,2023-02-01 17:56:38.671005,pesos,Rm (metropolitana),GRID_0022_0030,342999.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,220.25546549753776,475.7577690586706,220.25546549753776,372.9851986546648,1092.5232144777333,850.2607988159699,1436.9347756653792,1605.015304531958,588.025749596985,4169.503050696266,256.5467239188979,339.2328639650986,391.675110798637,206.8056152208955,1535.1971350595427,191.7878210559024,223.61818955203304,220.25546549753776,372.9851986546648,588.025749596985,850.2607988159699,True,2025-10-10 11:54:16,14.169857274144517,16.82670551303663,15.303445856067318,0.0,0.8856160796335069,0.6376435773361383,10.627392955608387,5.313696477801041,4.1446832526848985,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,10.627392955602081,19.448129108752216,35.42464318536129,34.539027105706765,39.852723583508634,3.0,5.0,5.0,0.7407407407407408,1.3286713286713288,2.1333333333333333,0.0,0.3448275862068966,0.5128205128205129,0.2884615384615385,0.3191489361702127,0.42071197411003236,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,1.290322580645161,3.3888888888888893,0.9174311926605504,1.56,2.1891418563922938,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,72.36456250580234
284,285,https://www.portalinmobiliario.com/mlc-1306257842-edificio-nicasio-retamales-vista-poniente-piso-12-_jm#position=38&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio nicasio retamales- vista poniente piso 12,450000.0,"nicasio retamales 1 - 300, universidad de santiago, estación central",5011.0,47.0,26.0,3,2,2,1.0,4,1.0,85000.0,,,25,13,12,97407,2023-02-11 00:00:00.000000,publicado hace 10 días por assetplan chile,-33.455524,-70.68869,Estación central,2023-02-02 17:56:38.671010,pesos,Rm (metropolitana),GRID_0022_0030,342999.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,220.25546549753776,475.7577690586706,220.25546549753776,372.9851986546648,1092.5232144777333,850.2607988159699,1436.9347756653792,1605.015304531958,588.025749596985,4169.503050696266,256.5467239188979,339.2328639650986,391.675110798637,206.8056152208955,1535.1971350595427,191.7878210559024,223.61818955203304,220.25546549753776,372.9851986546648,588.025749596985,850.2607988159699,True,2025-10-10 11:54:16,14.169857274144517,16.82670551303663,15.303445856067318,0.0,0.8856160796335069,0.6376435773361383,10.627392955608387,5.313696477801041,4.1446832526848985,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,10.627392955602081,19.448129108752216,35.42464318536129,34.539027105706765,39.852723583508634,3.0,5.0,5.0,0.7407407407407408,1.3286713286713288,2.1333333333333333,0.0,0.3448275862068966,0.5128205128205129,0.2884615384615385,0.3191489361702127,0.42071197411003236,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,1.290322580645161,3.3888888888888893,0.9174311926605504,1.56,2.1891418563922938,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,72.36456250580234
285,286,https://www.portalinmobiliario.com/mlc-1312982635-edificio-pablo-urzua-vista-sur-piso-3-_jm#position=39&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio pablo urzúa- vista sur piso 3,300000.0,"pablo urzúa 1200 - 1500, plaza chacabuco, independencia",31.0,30.0,1.0,2,1,1,,2,,45000.0,,,22,21,3,106686,2023-02-11 00:00:00.000000,publicado hace 7 días por assetplan chile,-33.400936,-70.660728,Independencia,2023-02-05 17:56:38.671015,pesos,Rm (metropolitana),GRID_0046_0035,343999.8451130898,6301691.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,531.4593055624948,2768.75406756297,531.4593055624948,2593.493791585713,3339.3721266465477,3182.180094476954,2227.6838781302354,2863.4267229246734,1151.640217338759,3590.4766004893836,178.4290170329245,174.98070846438912,1538.5184702541153,3698.055490056667,2286.4999234967163,2715.4794459872965,2550.303646923012,531.4593055624948,2593.493791585713,1151.640217338759,2227.6838781302354,True,2025-10-10 11:54:16,0.0,1.7712321592670137,1.9129307320084148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.254785911216775,15.055473353769617,10.52111902604628,21.254785911216775,16.826705513036632,12.434049758054694,1.0,2.0,2.0,0.0,0.13986013986013987,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818183,1.827956989247312,1.8333333333333333,0.5504587155963303,0.76,0.6830122591943957,1.6666666666666665,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,2055.7380984709202
286,287,https://www.portalinmobiliario.com/mlc-1296479331-edificio-angamos-vista-oriente-piso-1-_jm#position=40&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio angamos- vista oriente piso 1,410000.0,"angamos 300 - 600, santa isabel, santiago",46.0,44.0,2.0,2,1,1,,2,,55000.0,,,14,11,1,447993,2023-02-11 00:00:00.000000,publicado hace 15 días por assetplan chile,,,Santiago,2023-01-28 17:56:38.671020,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,288,https://www.portalinmobiliario.com/mlc-1262302608-edificio-conecta-despouy-vista-poniente-piso-3-_jm#position=41&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio conecta despouy- vista poniente piso 3,350000.0,"gastón despouy 8740, metro la cisterna, la cisterna",4373.0,39.0,376.0,3,2,1,,3,,73000.0,,departamento,15,19,3,438155,2023-02-11 00:00:00.000000,publicado hace 43 días por assetplan,-33.536575,-70.663132,La cisterna,2022-12-31 17:56:38.671025,pesos,Rm (metropolitana),GRID_0003_0031,343199.8451130898,6293091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,62.41134013269614,3152.470220948353,62.41134013269614,2855.616190698144,3956.226958402662,3018.9185866291778,2058.697650779339,2278.555860337899,1177.360022359458,6890.439221270014,99.66238861279069,293.08322535028776,2795.4076943231903,4006.9394619005493,3554.2960675428226,1870.9517818572458,2223.200096782642,62.41134013269614,2855.616190698144,1177.360022359458,2058.697650779339,True,2025-10-10 11:54:16,7.084928637072259,1.7712321592670137,1.2752871546722766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627392955608387,8.856160796335068,5.101148618689106,17.712321592680645,10.627392955602081,6.376435773361383,2.0,2.0,2.0,0.3703703703703704,0.13986013986013987,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1.075268817204301,0.888888888888889,0.4587155963302752,0.48,0.3502626970227671,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,5629.822735906755
288,289,https://www.portalinmobiliario.com/mlc-1312725051-edificio-toro-mazote-vista-sur-piso-22-_jm#position=42&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio toro mazote- vista sur piso 22,300000.0,"toro mazote 1 - 300, san alberto hurtado, estación central",0.0,32.0,0.0,0,0,0,,0,,45000.0,,,0,0,0,94207,2023-02-11 00:00:00.000000,publicado hace 7 días por assetplan chile,-33.455307,-70.691605,Estación central,2023-02-05 17:56:38.671030,pesos,Rm (metropolitana),GRID_0022_0029,342799.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,57.68237968234774,479.41017820150734,57.68237968234774,521.3788191056566,892.8962139847947,981.6851376258304,1636.7048003944951,1449.5215942671673,516.3435940205919,4339.534726733937,198.6736584986808,353.6197223272192,549.5359228944965,244.49697328395075,1355.094800469369,323.7369823699972,34.87470588222023,57.68237968234774,521.3788191056566,516.3435940205919,981.6851376258304,True,2025-10-10 11:54:16,7.084928637072259,15.055473353769617,15.941089433403457,0.0,0.8856160796335069,0.6376435773361383,3.5424643185361293,5.313696477801041,3.8258614640168296,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,14.169857274144517,10.627392955602081,19.448129108752216,24.797250229752905,32.76779494643976,40.17154537217671,3.0,5.0,5.0,0.3703703703703704,1.188811188811189,2.2222222222222223,0.0,0.3448275862068966,0.5128205128205129,0.09615384615384616,0.3191489361702127,0.38834951456310685,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,1.290322580645161,3.3888888888888893,0.6422018348623854,1.48,2.2066549912434326,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,66.68715401453682
289,290,https://www.portalinmobiliario.com/mlc-1308161219-edificio-av-maria-rozas-velasquez-vista-poniente-piso-1-_jm#position=43&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio av. maría rozas velásquez- vista poniente piso 1,325000.0,"av. maría rozas velásquez 1 - 300, metro las rejas, estación central",0.0,32.0,0.0,0,0,0,,0,,50000.0,,,0,0,0,441629,2023-02-11 00:00:00.000000,publicado hace 9 días por assetplan chile,-33.454697,-70.705559,Estación central,2023-02-03 17:56:38.671035,pesos,Rm (metropolitana),GRID_0023_0022,341399.8451130898,6297091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,107.72056937871368,608.9896849323753,107.72056937871368,1834.1143905039937,453.4320807984913,1742.9238981154865,3047.3527494610103,988.3619475018035,1337.7874748072095,5508.484653135251,88.0922111170045,620.049265793549,1873.2619844255137,1542.526101878926,850.4112696537494,1298.6948748308307,1350.8034355220134,107.72056937871368,453.4320807984913,988.3619475018035,1742.9238981154865,True,2025-10-10 11:54:16,28.339714548289034,10.627392955602081,12.115227969386627,0.0,1.7712321592670137,0.6376435773361383,0.0,0.0,0.0,0.0,0.0,0.31882178866806915,0.0,0.0,0.0,38.967107503897424,22.14040199083767,35.70804033082374,67.30682205218646,34.539027105706765,48.779733666214575,2.0,3.0,4.0,1.4814814814814816,0.8391608391608391,1.6888888888888887,0.0,0.6896551724137931,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,3.333333333333334,2.6881720430107525,6.222222222222222,1.743119266055046,1.56,2.679509632224168,3.333333333333333,5.0,6.666666666666666,True,2025-10-10 11:55:26,124.10914912200849
290,291,https://www.portalinmobiliario.com/mlc-1304454261-edificio-sta-clara-vista-poniente-piso-14-_jm#position=44&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio sta clara- vista poniente piso 14,310000.0,"sta clara 300 - 600, lo ovalle, la cisterna",35.0,30.0,5.0,2,1,1,,2,,45000.0,,,20,12,14,439315,2023-02-11 00:00:00.000000,publicado hace 11 días por assetplan chile,-33.520267,-70.655602,Rm (metropolitana),2023-02-01 17:56:38.671040,pesos,Propiedades usadas,GRID_0007_0042,345399.8451130898,6293891.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,158.03142271681523,1392.4384952967662,158.03072007673887,1660.7975173258997,2865.1596462408493,695.8832255421054,990.2569778366557,296.8121630388142,994.3069059056082,5357.246171625395,36.0351582236087,149.01381390772366,1621.737686776491,2138.7712183333097,4481.302808015851,684.0412295106839,1127.1406844242115,158.03072007673887,1660.7975173258997,296.8121630388142,695.8832255421054,True,2025-10-10 11:54:16,7.084928637072259,4.428080398167534,5.101148618689106,0.0,0.0,0.0,0.0,0.0,1.5941089433403457,3.5424643185361293,0.8856160796335069,0.6376435773361383,0.0,0.0,0.31882178866806915,17.712321592680645,20.36916983157066,16.897554799407665,28.33971454828903,25.6828663093717,24.549277727441325,3.0,3.0,5.0,0.3703703703703704,0.3496503496503497,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.16181229773462785,2.5,1.4285714285714284,2.2222222222222223,0.0,0.0,1.0,1.5151515151515151,2.4731182795698925,2.9444444444444446,0.7339449541284403,1.16,1.3485113835376534,5.0,5.0,8.333333333333334,True,2025-10-10 11:55:26,4171.100056581078
291,292,https://www.portalinmobiliario.com/mlc-1297449097-edificio-radal-vista-oriente-piso-13-_jm#position=45&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio radal- vista oriente piso 13,440000.0,"radal 1 - 300, metro ecuador, estación central",5196.0,49.0,289.0,3,2,2,1.0,4,1.0,95000.0,,,29,11,13,214452,2023-02-11 00:00:00.000000,publicado hace 14 días por assetplan chile,-33.455372,-70.701378,Estación central,2023-01-29 17:56:38.671045,pesos,Rm (metropolitana),GRID_0022_0024,341799.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,191.29621230255395,209.47951982521644,191.29515138427786,1461.3094969905435,124.68770118373698,1835.0795968014074,2636.078123695073,962.4481672131291,1034.7912019200448,5221.646427933566,85.14592339723471,357.81513040331157,1498.2961727286809,1159.6679728420597,658.4377662919818,1254.3912291155839,978.4027785986624,191.29515138427786,124.68770118373698,962.4481672131291,1835.0795968014074,True,2025-10-10 11:54:16,21.254785911216775,18.597937672303644,14.66580227873118,7.084928637072259,1.7712321592670137,0.6376435773361383,0.0,0.0,0.31882178866806915,0.0,0.0,0.31882178866806915,0.0,0.0,0.0,35.42464318536129,34.539027105706765,27.737495614122015,63.76435773365033,54.908196937277424,43.67858504752547,3.0,3.0,5.0,1.1111111111111112,1.4685314685314685,2.0444444444444443,1.5384615384615385,0.6896551724137931,0.5128205128205129,0.0,0.0,0.03236245954692557,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,3.0303030303030303,4.193548387096774,4.833333333333333,1.651376146788991,2.48,2.3992994746059546,5.0,5.0,8.333333333333334,True,2025-10-10 11:55:26,87.98613215410528
292,293,https://www.portalinmobiliario.com/mlc-1289112629-edificio-conde-del-maule-vista-norte-piso-13-_jm#position=46&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio conde del maule- vista norte piso 13,290000.0,"conde del maule 3900 - 4200, san alberto hurtado, estación central",3854.0,35.0,272.0,2,1,1,,2,,60000.0,,,30,13,13,327901,2023-02-11 00:00:00.000000,publicado hace 23 días por assetplan chile,-33.453098,-70.692764,Estación central,2023-01-20 17:56:38.671050,pesos,Rm (metropolitana),GRID_0024_0028,342599.8451130898,6297291.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,334.1721193479337,404.11509853322264,270.7694030786707,640.9231093824933,830.1529109864526,946.2624417855563,1895.1625925309052,1622.6301442689742,147.87300211642378,4327.443505256569,249.76403952796673,219.8098345776924,681.6793955483489,397.3186165472467,1434.3099263812896,468.8919156919435,347.0297111457944,270.7694030786707,640.9231093824933,147.87300211642378,946.2624417855563,True,2025-10-10 11:54:16,3.5424643185361293,15.055473353769617,17.216376588075732,0.0,0.0,0.6376435773361383,0.0,3.5424643185340274,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,14.169857274144517,19.48355375193715,23.911634150105183,21.254785911216775,38.9671075038743,45.27269399086582,3.0,4.0,5.0,0.1851851851851852,1.188811188811189,2.4,0.0,0.0,0.5128205128205129,0.0,0.2127659574468085,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,2.365591397849462,4.166666666666666,0.5504587155963303,1.76,2.486865148861646,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,117.51100504919012
293,294,https://www.portalinmobiliario.com/mlc-1286425779-edificio-cnel-souper-vista-norponiente-piso-8-_jm#position=47&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio cnel. souper- vista norponiente piso 8,375000.0,"cnel. souper 4200 - 4500, san alberto hurtado, estación central",4537.0,43.0,237.0,3,2,2,,4,,60000.0,,,17,13,8,456694,2023-02-11 00:00:00.000000,publicado hace 26 días por assetplan chile,-33.458344,-70.695404,Estación central,2023-01-17 17:56:38.671055,pesos,Rm (metropolitana),GRID_0021_0027,342399.8451130898,6296691.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,220.5587836707843,182.01374898782873,220.5587836707843,966.5181736207162,510.3530469704106,1414.1279886795508,2038.9791354209642,1023.6219013813692,768.8133131613977,4785.496182018312,259.28052355761014,285.65115331279065,996.0381729635824,673.2478236394901,907.981047071444,762.643099552113,415.69878390052946,182.01374898782873,510.3530469704106,768.8133131613977,1414.1279886795508,True,2025-10-10 11:54:16,24.797250229752905,15.941089433403123,15.941089433403457,0.0,0.8856160796335069,0.9564653660042074,0.0,0.8856160796335069,2.231752520676484,0.0,0.0,0.31882178866806915,0.0,0.0,0.0,17.712321592680645,22.14040199083767,24.868099516109393,42.50957182243355,39.85272358350781,44.31622862486161,2.0,4.0,5.0,1.2962962962962963,1.2587412587412588,2.2222222222222223,0.0,0.3448275862068966,0.7692307692307693,0.0,0.05319148936170213,0.226537216828479,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.5151515151515151,2.6881720430107525,4.333333333333334,1.1009174311926606,1.8,2.4343257443082313,3.333333333333333,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,86.09703308472086
294,295,https://www.portalinmobiliario.com/mlc-1173275514-edificio-conecta-despouy-vista-sur-piso-11-_jm#position=48&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio conecta despouy- vista sur piso 11,350000.0,"gastón despouy 8740, metro la cisterna, la cisterna",4408.0,40.0,347.0,3,2,1,,3,,73000.0,,,15,19,11,438311,2023-02-11 00:00:00.000000,publicado hace 2 meses por assetplan,-33.536575,-70.663132,La cisterna,2022-12-12 17:56:38.671060,pesos,Rm (metropolitana),GRID_0003_0031,343199.8451130898,6293091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,62.41134013269614,3152.470220948353,62.41134013269614,2855.616190698144,3956.226958402662,3018.9185866291778,2058.697650779339,2278.555860337899,1177.360022359458,6890.439221270014,99.66238861279069,293.08322535028776,2795.4076943231903,4006.9394619005493,3554.2960675428226,1870.9517818572458,2223.200096782642,62.41134013269614,2855.616190698144,1177.360022359458,2058.697650779339,True,2025-10-10 11:54:16,7.084928637072259,1.7712321592670137,1.2752871546722766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627392955608387,8.856160796335068,5.101148618689106,17.712321592680645,10.627392955602081,6.376435773361383,2.0,2.0,2.0,0.3703703703703704,0.13986013986013987,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1.075268817204301,0.888888888888889,0.4587155963302752,0.48,0.3502626970227671,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,5629.822735906755
295,296,https://www.portalinmobiliario.com/mlc-1291205768-edificio-apostol-santiago-vista-oriente-piso-18-_jm#position=49&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio apóstol santiago- vista oriente piso 18,330000.0,"apóstol santiago 1 - 300, san alberto hurtado, estación central",3479.0,32.0,245.0,2,1,1,,2,1.0,50000.0,,,26,17,18,441815,2023-02-11 00:00:00.000000,publicado hace 21 días por assetplan chile,-33.451164,-70.692886,Estación central,2023-01-22 17:56:38.671089,pesos,Rm (metropolitana),GRID_0025_0028,342599.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,180.511577913733,331.8094543834838,180.511577913733,702.7778841188061,955.6519353650266,906.0269955509523,1921.5469609089278,1793.4093479402868,138.11615090506976,4246.288630926287,301.8589423738571,227.11741462977957,742.7955055941035,527.6349456593647,1583.666837078508,564.9786044514512,149.5417426676487,180.511577913733,702.7778841188061,138.11615090506976,906.0269955509523,True,2025-10-10 11:54:16,21.254785911216775,13.284241194502602,16.259911222071526,0.0,0.0,0.6376435773361383,3.5424643185361293,2.6568482389005204,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,25.6828663093717,21.99870341809677,38.967107503897424,42.50957182240833,42.40329789285319,4.0,4.0,5.0,1.1111111111111112,1.048951048951049,2.2666666666666666,0.0,0.0,0.5128205128205129,0.09615384615384616,0.15957446808510636,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,3.118279569892473,3.8333333333333335,1.0091743119266057,1.92,2.3292469352014007,6.666666666666666,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,97.13917087663776
296,297,https://www.portalinmobiliario.com/mlc-1282129721-edificio-av-padre-alberto-hurtado-vista-norte-piso-27-_jm#position=50&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio av. padre alberto hurtado- vista norte piso 27,395000.0,"av. padre alberto hurtado 1 - 300, san alberto hurtado, estación central",50.0,50.0,0.0,3,2,2,,4,1.0,45000.0,,,30,16,27,436560,2023-02-11 00:00:00.000000,publicado hace 30 días por assetplan chile,-33.454575,-70.691063,Estación central,2023-01-13 17:56:38.671096,pesos,Rm (metropolitana),GRID_0023_0029,342799.8451130898,6297091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,256.5346386505026,360.73112225300537,256.5346386505026,441.5316469722093,928.1058209579445,853.9192100945893,1657.7730245188839,1588.867948080042,322.21165942903116,4239.783189088372,10.207846556065393,154.02225712713002,478.58969417147233,142.53183072898335,1458.4366987310295,235.50681303274212,228.14318334775743,256.5346386505026,441.5316469722093,322.21165942903116,853.9192100945893,True,2025-10-10 11:54:16,10.627392955608387,19.48355375193715,15.622267644735388,0.0,0.8856160796335069,0.6376435773361383,7.084928637072259,6.199312557434548,3.5070396753487603,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,21.254785911216775,16.82670551303663,21.04223805209256,38.967107503897424,44.28080398167535,41.12801073818092,3.0,5.0,5.0,0.5555555555555556,1.5384615384615385,2.1777777777777776,0.0,0.3448275862068966,0.5128205128205129,0.19230769230769232,0.3723404255319149,0.3559870550161812,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.8181818181818183,2.0430107526881716,3.6666666666666665,1.0091743119266057,2.0000000000000004,2.2591943957968477,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,63.04835272176999
